
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
Elapsed time is 36.988450 seconds.
Elapsed time is 37.044239 seconds.
Elapsed time is 36.988846 seconds.
Elapsed time is 36.966507 seconds.
Elapsed time is 54.882456 seconds.
Elapsed time is 54.737578 seconds.
Elapsed time is 54.199461 seconds.
Elapsed time is 54.860897 seconds.
Elapsed time is 54.688195 seconds.
Elapsed time is 55.353206 seconds.
Elapsed time is 55.138535 seconds.
Elapsed time is 55.064342 seconds.
Elapsed time is 55.300393 seconds.
Elapsed time is 55.390748 seconds.
Elapsed time is 55.709350 seconds.
Elapsed time is 55.447493 seconds.
Elapsed time is 55.662481 seconds.
Elapsed time is 55.606411 seconds.
Elapsed time is 55.935484 seconds.
Elapsed time is 56.121983 seconds.
Elapsed time is 57.824657 seconds.
Elapsed time is 56.309402 seconds.
Elapsed time is 55.751044 seconds.
Elapsed time is 55.871159 seconds.
Elapsed time is 35.288423 seconds.
Elapsed time is 36.944377 seconds.
Elapsed time is 36.835563 seconds.
Elapsed time is 37.349538 seconds.
Elapsed time is 37.308791 seconds.
Elapsed time is 37.192739 seconds.
Elapsed time is 37.284014 seconds.
Elapsed time is 36.909831 seconds.
Elapsed time is 37.011211 seconds.
Elapsed time is 36.748918 seconds.
Elapsed time is 36.558368 seconds.
Elapsed time is 36.850665 seconds.
Elapsed time is 36.775687 seconds.
Elapsed time is 36.920580 seconds.
Elapsed time is 36.945405 seconds.
Elapsed time is 36.756014 seconds.
Elapsed time is 36.837621 seconds.
Elapsed time is 36.758168 seconds.
Elapsed time is 36.857379 seconds.
Elapsed time is 36.921878 seconds.
Elapsed time is 55.992922 seconds.
Elapsed time is 54.437710 seconds.
Elapsed time is 54.758276 seconds.
Elapsed time is 55.111149 seconds.
Elapsed time is 55.128006 seconds.
Elapsed time is 55.246266 seconds.
Elapsed time is 55.305022 seconds.
Elapsed time is 55.158852 seconds.
Elapsed time is 56.579215 seconds.
Elapsed time is 55.763298 seconds.
Elapsed time is 55.766476 seconds.
Elapsed time is 55.233819 seconds.
Elapsed time is 55.824384 seconds.
Elapsed time is 55.904869 seconds.
Elapsed time is 56.264091 seconds.
Elapsed time is 55.945901 seconds.
Elapsed time is 56.213423 seconds.
Elapsed time is 55.981836 seconds.
Elapsed time is 56.580747 seconds.
Elapsed time is 56.875494 seconds.
Elapsed time is 34.131200 seconds.
Elapsed time is 36.471311 seconds.
Elapsed time is 36.703646 seconds.
Elapsed time is 36.918671 seconds.
Elapsed time is 37.013089 seconds.
Elapsed time is 37.040623 seconds.
Elapsed time is 37.106417 seconds.
Elapsed time is 36.850898 seconds.
Elapsed time is 36.552925 seconds.
Elapsed time is 36.623953 seconds.
Elapsed time is 36.483051 seconds.
Elapsed time is 36.358474 seconds.
Elapsed time is 36.534622 seconds.
Elapsed time is 36.903181 seconds.
Elapsed time is 36.718392 seconds.
Elapsed time is 36.621730 seconds.
Elapsed time is 36.494289 seconds.
Elapsed time is 36.644128 seconds.
Elapsed time is 36.362763 seconds.
Elapsed time is 36.405713 seconds.
Elapsed time is 54.422763 seconds.
Elapsed time is 56.296924 seconds.
Elapsed time is 54.739195 seconds.
Elapsed time is 54.992812 seconds.
Elapsed time is 55.289569 seconds.
Elapsed time is 55.735278 seconds.
Elapsed time is 55.090690 seconds.
Elapsed time is 55.390351 seconds.
Elapsed time is 55.470921 seconds.
Elapsed time is 55.512987 seconds.
Elapsed time is 55.848512 seconds.
Elapsed time is 55.569151 seconds.
Elapsed time is 55.695888 seconds.
Elapsed time is 55.840217 seconds.
Elapsed time is 56.183213 seconds.
Elapsed time is 56.374302 seconds.
Elapsed time is 55.903957 seconds.
Elapsed time is 55.984820 seconds.
Elapsed time is 56.294509 seconds.
Elapsed time is 55.907121 seconds.
Elapsed time is 32.814555 seconds.
Elapsed time is 36.243724 seconds.
Elapsed time is 36.427018 seconds.
Elapsed time is 36.888440 seconds.
Elapsed time is 36.856922 seconds.
Elapsed time is 36.767582 seconds.
Elapsed time is 36.798187 seconds.
Elapsed time is 36.396277 seconds.
Elapsed time is 36.336118 seconds.
Elapsed time is 36.670587 seconds.
Elapsed time is 36.387985 seconds.
Elapsed time is 36.296344 seconds.
Elapsed time is 36.406591 seconds.
Elapsed time is 36.547699 seconds.
Elapsed time is 36.458931 seconds.
Elapsed time is 36.556312 seconds.
Elapsed time is 36.348662 seconds.
Elapsed time is 36.399528 seconds.
Elapsed time is 36.402672 seconds.
Elapsed time is 36.321859 seconds.
Elapsed time is 57.417084 seconds.
Elapsed time is 54.085185 seconds.
Elapsed time is 54.669128 seconds.
Elapsed time is 55.033055 seconds.
Elapsed time is 55.487598 seconds.
Elapsed time is 55.507625 seconds.
Elapsed time is 55.422415 seconds.
Elapsed time is 56.047185 seconds.
Elapsed time is 55.232614 seconds.
Elapsed time is 56.013017 seconds.
Elapsed time is 55.246712 seconds.
Elapsed time is 56.082563 seconds.
Elapsed time is 55.865212 seconds.
Elapsed time is 56.517957 seconds.
Elapsed time is 56.048597 seconds.
Elapsed time is 56.380347 seconds.
Elapsed time is 56.207331 seconds.
Elapsed time is 56.484631 seconds.
Elapsed time is 56.210650 seconds.
Elapsed time is 56.445945 seconds.
Elapsed time is 31.595547 seconds.
Elapsed time is 35.375331 seconds.
Elapsed time is 36.254643 seconds.
Elapsed time is 36.826629 seconds.
Elapsed time is 36.672092 seconds.
Elapsed time is 36.696294 seconds.
Elapsed time is 36.706726 seconds.
Elapsed time is 36.140664 seconds.
Elapsed time is 36.189360 seconds.
Elapsed time is 36.203547 seconds.
Elapsed time is 36.316730 seconds.
Elapsed time is 36.293917 seconds.
Elapsed time is 36.260366 seconds.
Elapsed time is 36.288344 seconds.
Elapsed time is 36.332039 seconds.
Elapsed time is 36.311561 seconds.
Elapsed time is 36.139434 seconds.
Elapsed time is 36.186276 seconds.
Elapsed time is 36.233667 seconds.
Elapsed time is 36.389541 seconds.
Elapsed time is 57.140917 seconds.
Elapsed time is 54.588779 seconds.
Elapsed time is 53.964296 seconds.
Elapsed time is 55.127878 seconds.
Elapsed time is 55.424310 seconds.
Elapsed time is 54.775629 seconds.
Elapsed time is 55.394518 seconds.
Elapsed time is 55.162803 seconds.
Elapsed time is 55.443992 seconds.
Elapsed time is 55.694077 seconds.
Elapsed time is 55.569990 seconds.
Elapsed time is 55.869250 seconds.
Elapsed time is 55.798131 seconds.
Elapsed time is 56.608608 seconds.
Elapsed time is 56.500631 seconds.
Elapsed time is 56.467288 seconds.
Elapsed time is 56.663796 seconds.
Elapsed time is 56.389718 seconds.
Elapsed time is 56.927957 seconds.
Elapsed time is 56.626884 seconds.
Elapsed time is 30.085705 seconds.
Elapsed time is 34.505052 seconds.
Elapsed time is 35.767476 seconds.
Elapsed time is 36.602154 seconds.
Elapsed time is 36.479881 seconds.
Elapsed time is 36.546432 seconds.
Elapsed time is 36.477994 seconds.
Elapsed time is 35.458593 seconds.
Elapsed time is 36.035217 seconds.
Elapsed time is 36.173598 seconds.
Elapsed time is 35.899345 seconds.
Elapsed time is 35.857856 seconds.
Elapsed time is 36.096794 seconds.
Elapsed time is 36.017974 seconds.
Elapsed time is 35.923858 seconds.
Elapsed time is 35.949883 seconds.
Elapsed time is 35.863611 seconds.
Elapsed time is 35.870996 seconds.
Elapsed time is 35.946484 seconds.
Elapsed time is 35.993898 seconds.
Elapsed time is 58.033831 seconds.
Elapsed time is 55.039992 seconds.
Elapsed time is 54.166777 seconds.
Elapsed time is 55.338668 seconds.
Elapsed time is 55.623980 seconds.
Elapsed time is 54.983246 seconds.
Elapsed time is 55.229482 seconds.
Elapsed time is 55.204169 seconds.
Elapsed time is 55.864495 seconds.
Elapsed time is 55.530809 seconds.
Elapsed time is 55.346877 seconds.
Elapsed time is 55.877849 seconds.
Elapsed time is 55.795910 seconds.
Elapsed time is 55.684697 seconds.
Elapsed time is 55.629719 seconds.
Elapsed time is 56.158228 seconds.
Elapsed time is 56.218752 seconds.
Elapsed time is 56.899982 seconds.
Elapsed time is 57.044099 seconds.
Elapsed time is 57.002043 seconds.
Elapsed time is 27.994063 seconds.
Elapsed time is 33.473780 seconds.
Elapsed time is 35.018086 seconds.
Elapsed time is 34.208978 seconds.
Elapsed time is 36.304685 seconds.
Elapsed time is 36.261641 seconds.
Elapsed time is 36.099019 seconds.
Elapsed time is 36.403868 seconds.
Elapsed time is 35.758447 seconds.
Elapsed time is 35.252271 seconds.
Elapsed time is 35.972705 seconds.
Elapsed time is 35.729943 seconds.
Elapsed time is 35.713351 seconds.
Elapsed time is 35.613091 seconds.
Elapsed time is 35.662727 seconds.
Elapsed time is 35.746425 seconds.
Elapsed time is 35.922858 seconds.
Elapsed time is 35.474470 seconds.
Elapsed time is 35.515983 seconds.
Elapsed time is 35.673669 seconds.
Elapsed time is 59.487883 seconds.
Elapsed time is 55.748674 seconds.
Elapsed time is 54.371382 seconds.
Elapsed time is 55.743900 seconds.
Elapsed time is 55.137967 seconds.
Elapsed time is 55.380611 seconds.
Elapsed time is 55.364802 seconds.
Elapsed time is 55.488296 seconds.
Elapsed time is 55.866287 seconds.
Elapsed time is 56.382726 seconds.
Elapsed time is 56.195959 seconds.
Elapsed time is 55.910457 seconds.
Elapsed time is 56.018403 seconds.
Elapsed time is 27.718901 seconds.
Elapsed time is 55.856169 seconds.
Elapsed time is 56.082642 seconds.
Elapsed time is 55.871607 seconds.
Elapsed time is 56.813508 seconds.
Elapsed time is 57.246008 seconds.
Elapsed time is 57.492601 seconds.
Elapsed time is 57.206400 seconds.
Elapsed time is 32.240356 seconds.
Elapsed time is 33.879126 seconds.
Elapsed time is 33.105326 seconds.
Elapsed time is 35.812140 seconds.
Elapsed time is 36.094465 seconds.
Elapsed time is 35.831407 seconds.
Elapsed time is 36.045585 seconds.
Elapsed time is 35.171351 seconds.
Elapsed time is 35.154541 seconds.
Elapsed time is 35.388616 seconds.
Elapsed time is 35.397595 seconds.
Elapsed time is 36.346097 seconds.
Elapsed time is 35.610276 seconds.
Elapsed time is 35.429927 seconds.
Elapsed time is 36.185308 seconds.
Elapsed time is 35.092797 seconds.
Elapsed time is 35.360607 seconds.
Elapsed time is 34.953064 seconds.
Elapsed time is 35.125561 seconds.
Elapsed time is 60.137939 seconds.
Elapsed time is 56.078314 seconds.
Elapsed time is 54.944775 seconds.
Elapsed time is 56.395671 seconds.
Elapsed time is 55.701774 seconds.
Elapsed time is 55.564599 seconds.
Elapsed time is 55.421978 seconds.
Elapsed time is 55.432825 seconds.
Elapsed time is 55.453884 seconds.
Elapsed time is 56.154313 seconds.
Elapsed time is 56.030950 seconds.
Elapsed time is 56.023986 seconds.
Elapsed time is 55.883950 seconds.
Elapsed time is 27.519511 seconds.
Elapsed time is 56.407745 seconds.
Elapsed time is 56.248681 seconds.
Elapsed time is 56.471855 seconds.
Elapsed time is 57.133417 seconds.
Elapsed time is 30.895686 seconds.
Elapsed time is 57.358178 seconds.
Elapsed time is 57.102724 seconds.
Elapsed time is 57.153024 seconds.
Elapsed time is 32.525928 seconds.
Elapsed time is 31.986816 seconds.
Elapsed time is 35.602590 seconds.
Elapsed time is 35.843924 seconds.
Elapsed time is 35.786244 seconds.
Elapsed time is 35.853173 seconds.
Elapsed time is 34.602076 seconds.
Elapsed time is 35.146807 seconds.
Elapsed time is 35.259632 seconds.
Elapsed time is 35.234394 seconds.
Elapsed time is 35.183107 seconds.
Elapsed time is 35.579772 seconds.
Elapsed time is 35.517484 seconds.
Elapsed time is 35.287211 seconds.
Elapsed time is 34.904059 seconds.
Elapsed time is 34.790150 seconds.
Elapsed time is 34.777899 seconds.
Elapsed time is 35.231095 seconds.
Elapsed time is 59.854667 seconds.
Elapsed time is 56.316462 seconds.
Elapsed time is 55.898494 seconds.
Elapsed time is 57.009102 seconds.
Elapsed time is 56.048740 seconds.
Elapsed time is 55.569839 seconds.
Elapsed time is 55.668432 seconds.
Elapsed time is 55.598444 seconds.
Elapsed time is 27.751776 seconds.
Elapsed time is 56.162223 seconds.
Elapsed time is 56.247037 seconds.
Elapsed time is 56.169687 seconds.
Elapsed time is 56.069861 seconds.
Elapsed time is 55.923752 seconds.
Elapsed time is 29.348259 seconds.
Elapsed time is 56.085026 seconds.
Elapsed time is 56.384328 seconds.
Elapsed time is 56.587456 seconds.
Elapsed time is 56.711038 seconds.
Elapsed time is 30.938003 seconds.
Elapsed time is 57.226750 seconds.
Elapsed time is 56.969893 seconds.
Elapsed time is 57.294288 seconds.
Elapsed time is 30.590884 seconds.
Elapsed time is 35.442786 seconds.
Elapsed time is 35.374677 seconds.
Elapsed time is 35.537255 seconds.
Elapsed time is 34.119364 seconds.
Elapsed time is 35.602308 seconds.
Elapsed time is 34.993803 seconds.
Elapsed time is 35.036019 seconds.
Elapsed time is 35.012927 seconds.
Elapsed time is 35.066674 seconds.
Elapsed time is 35.064569 seconds.
Elapsed time is 35.226208 seconds.
Elapsed time is 35.184409 seconds.
Elapsed time is 34.584563 seconds.
Elapsed time is 34.496411 seconds.
Elapsed time is 34.651142 seconds.
Elapsed time is 34.583047 seconds.
Elapsed time is 60.064178 seconds.
Elapsed time is 57.757143 seconds.
Elapsed time is 56.523282 seconds.
Elapsed time is 57.656935 seconds.
Elapsed time is 27.545472 seconds.
Elapsed time is 55.941378 seconds.
Elapsed time is 56.100822 seconds.
Elapsed time is 55.962499 seconds.
Elapsed time is 56.206679 seconds.
Elapsed time is 56.241521 seconds.
Elapsed time is 28.689662 seconds.
Elapsed time is 56.527421 seconds.
Elapsed time is 56.299049 seconds.
Elapsed time is 56.587910 seconds.
Elapsed time is 56.527320 seconds.
Elapsed time is 29.607568 seconds.
Elapsed time is 56.845027 seconds.
Elapsed time is 56.903087 seconds.
Elapsed time is 56.773593 seconds.
Elapsed time is 57.214645 seconds.
Elapsed time is 57.289362 seconds.
Elapsed time is 57.061081 seconds.
Elapsed time is 57.011246 seconds.
Elapsed time is 29.386704 seconds.
Elapsed time is 32.941762 seconds.
Elapsed time is 35.340779 seconds.
Elapsed time is 35.234622 seconds.
Elapsed time is 35.404785 seconds.
Elapsed time is 35.342947 seconds.
Elapsed time is 34.889924 seconds.
Elapsed time is 34.978955 seconds.
Elapsed time is 35.193238 seconds.
Elapsed time is 35.247099 seconds.
