
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
Elapsed time is 36.943020 seconds.
Elapsed time is 37.104159 seconds.
Elapsed time is 36.959879 seconds.
Elapsed time is 37.029373 seconds.
Elapsed time is 54.801065 seconds.
Elapsed time is 55.035277 seconds.
Elapsed time is 55.605440 seconds.
Elapsed time is 55.596997 seconds.
Elapsed time is 55.629185 seconds.
Elapsed time is 55.463037 seconds.
Elapsed time is 55.678444 seconds.
Elapsed time is 56.254820 seconds.
Elapsed time is 55.519878 seconds.
Elapsed time is 56.014640 seconds.
Elapsed time is 55.837066 seconds.
Elapsed time is 56.111124 seconds.
Elapsed time is 56.317501 seconds.
Elapsed time is 56.020447 seconds.
Elapsed time is 56.432533 seconds.
Elapsed time is 56.033671 seconds.
Elapsed time is 56.054128 seconds.
Elapsed time is 55.928728 seconds.
Elapsed time is 55.916543 seconds.
Elapsed time is 55.890504 seconds.
Elapsed time is 36.166044 seconds.
Elapsed time is 36.810069 seconds.
Elapsed time is 37.021026 seconds.
Elapsed time is 37.186797 seconds.
Elapsed time is 37.151214 seconds.
Elapsed time is 37.468005 seconds.
Elapsed time is 37.715297 seconds.
Elapsed time is 36.973637 seconds.
Elapsed time is 36.890761 seconds.
Elapsed time is 37.048450 seconds.
Elapsed time is 37.125766 seconds.
Elapsed time is 37.254944 seconds.
Elapsed time is 36.953787 seconds.
Elapsed time is 36.988778 seconds.
Elapsed time is 36.629614 seconds.
Elapsed time is 36.903268 seconds.
Elapsed time is 37.118259 seconds.
Elapsed time is 37.073990 seconds.
Elapsed time is 37.034428 seconds.
Elapsed time is 37.037757 seconds.
Elapsed time is 54.802820 seconds.
Elapsed time is 55.768830 seconds.
Elapsed time is 55.692023 seconds.
Elapsed time is 55.614075 seconds.
Elapsed time is 55.715674 seconds.
Elapsed time is 55.915150 seconds.
Elapsed time is 55.815531 seconds.
Elapsed time is 55.930595 seconds.
Elapsed time is 55.857376 seconds.
Elapsed time is 55.852232 seconds.
Elapsed time is 56.358080 seconds.
Elapsed time is 56.490954 seconds.
Elapsed time is 56.488826 seconds.
Elapsed time is 55.781414 seconds.
Elapsed time is 56.375823 seconds.
Elapsed time is 56.074818 seconds.
Elapsed time is 56.909708 seconds.
Elapsed time is 55.890776 seconds.
Elapsed time is 56.780400 seconds.
Elapsed time is 56.870603 seconds.
Elapsed time is 35.049877 seconds.
Elapsed time is 36.548506 seconds.
Elapsed time is 36.734240 seconds.
Elapsed time is 37.020332 seconds.
Elapsed time is 37.016892 seconds.
Elapsed time is 37.386025 seconds.
Elapsed time is 37.343101 seconds.
Elapsed time is 36.614755 seconds.
Elapsed time is 36.716582 seconds.
Elapsed time is 36.724695 seconds.
Elapsed time is 36.654355 seconds.
Elapsed time is 36.850108 seconds.
Elapsed time is 37.001859 seconds.
Elapsed time is 36.659006 seconds.
Elapsed time is 36.943497 seconds.
Elapsed time is 36.892982 seconds.
Elapsed time is 36.627630 seconds.
Elapsed time is 36.866726 seconds.
Elapsed time is 36.736813 seconds.
Elapsed time is 36.731108 seconds.
Elapsed time is 55.307418 seconds.
Elapsed time is 56.200300 seconds.
Elapsed time is 55.914928 seconds.
Elapsed time is 55.442681 seconds.
Elapsed time is 55.858006 seconds.
Elapsed time is 56.294515 seconds.
Elapsed time is 56.283213 seconds.
Elapsed time is 55.319626 seconds.
Elapsed time is 56.846842 seconds.
Elapsed time is 56.341488 seconds.
Elapsed time is 56.395548 seconds.
Elapsed time is 56.563423 seconds.
Elapsed time is 56.117476 seconds.
Elapsed time is 56.642049 seconds.
Elapsed time is 56.221623 seconds.
Elapsed time is 56.491657 seconds.
Elapsed time is 56.311950 seconds.
Elapsed time is 56.151346 seconds.
Elapsed time is 56.389504 seconds.
Elapsed time is 56.732685 seconds.
Elapsed time is 33.965605 seconds.
Elapsed time is 36.503144 seconds.
Elapsed time is 36.489280 seconds.
Elapsed time is 36.889942 seconds.
Elapsed time is 37.024707 seconds.
Elapsed time is 36.622224 seconds.
Elapsed time is 37.182946 seconds.
Elapsed time is 37.246439 seconds.
Elapsed time is 36.521672 seconds.
Elapsed time is 36.536079 seconds.
Elapsed time is 36.328204 seconds.
Elapsed time is 37.127907 seconds.
Elapsed time is 36.453872 seconds.
Elapsed time is 36.561282 seconds.
Elapsed time is 36.509469 seconds.
Elapsed time is 36.953210 seconds.
Elapsed time is 36.753585 seconds.
Elapsed time is 36.895222 seconds.
Elapsed time is 36.748687 seconds.
Elapsed time is 36.939328 seconds.
Elapsed time is 55.573355 seconds.
Elapsed time is 55.273771 seconds.
Elapsed time is 55.083428 seconds.
Elapsed time is 55.861038 seconds.
Elapsed time is 55.718604 seconds.
Elapsed time is 56.200429 seconds.
Elapsed time is 56.281514 seconds.
Elapsed time is 56.028180 seconds.
Elapsed time is 56.639121 seconds.
Elapsed time is 56.024496 seconds.
Elapsed time is 56.414084 seconds.
Elapsed time is 56.641443 seconds.
Elapsed time is 56.981356 seconds.
Elapsed time is 57.039195 seconds.
Elapsed time is 56.912258 seconds.
Elapsed time is 56.412228 seconds.
Elapsed time is 56.682514 seconds.
Elapsed time is 56.689403 seconds.
Elapsed time is 56.860560 seconds.
Elapsed time is 56.602258 seconds.
Elapsed time is 31.934344 seconds.
Elapsed time is 36.052889 seconds.
Elapsed time is 36.404282 seconds.
Elapsed time is 37.016444 seconds.
Elapsed time is 37.041706 seconds.
Elapsed time is 36.308095 seconds.
Elapsed time is 35.893063 seconds.
Elapsed time is 37.274511 seconds.
Elapsed time is 37.017559 seconds.
Elapsed time is 37.218729 seconds.
Elapsed time is 35.974117 seconds.
Elapsed time is 36.054980 seconds.
Elapsed time is 36.048978 seconds.
Elapsed time is 36.051403 seconds.
Elapsed time is 35.971468 seconds.
Elapsed time is 36.844248 seconds.
Elapsed time is 36.608582 seconds.
Elapsed time is 36.707061 seconds.
Elapsed time is 36.527832 seconds.
Elapsed time is 36.770679 seconds.
Elapsed time is 57.229915 seconds.
Elapsed time is 55.903053 seconds.
Elapsed time is 55.248784 seconds.
Elapsed time is 55.536764 seconds.
Elapsed time is 56.215854 seconds.
Elapsed time is 55.944997 seconds.
Elapsed time is 56.062441 seconds.
Elapsed time is 55.630929 seconds.
Elapsed time is 55.906634 seconds.
Elapsed time is 56.190933 seconds.
Elapsed time is 56.028419 seconds.
Elapsed time is 56.158780 seconds.
Elapsed time is 57.433591 seconds.
Elapsed time is 57.032059 seconds.
Elapsed time is 56.888150 seconds.
Elapsed time is 56.528023 seconds.
Elapsed time is 56.402428 seconds.
Elapsed time is 56.491581 seconds.
Elapsed time is 56.284665 seconds.
Elapsed time is 56.655790 seconds.
Elapsed time is 30.752903 seconds.
Elapsed time is 35.955264 seconds.
Elapsed time is 36.173205 seconds.
Elapsed time is 36.817667 seconds.
Elapsed time is 36.844571 seconds.
Elapsed time is 35.799330 seconds.
Elapsed time is 36.138922 seconds.
Elapsed time is 35.622764 seconds.
Elapsed time is 36.991305 seconds.
Elapsed time is 36.998341 seconds.
Elapsed time is 35.402081 seconds.
Elapsed time is 35.468502 seconds.
Elapsed time is 35.656130 seconds.
Elapsed time is 35.543963 seconds.
Elapsed time is 37.027647 seconds.
Elapsed time is 36.590480 seconds.
Elapsed time is 36.559219 seconds.
Elapsed time is 36.498380 seconds.
Elapsed time is 36.402452 seconds.
Elapsed time is 36.449999 seconds.
Elapsed time is 57.603676 seconds.
Elapsed time is 55.252729 seconds.
Elapsed time is 55.608723 seconds.
Elapsed time is 55.092299 seconds.
Elapsed time is 55.338187 seconds.
Elapsed time is 56.098860 seconds.
Elapsed time is 56.901845 seconds.
Elapsed time is 56.673351 seconds.
Elapsed time is 55.651601 seconds.
Elapsed time is 55.896668 seconds.
Elapsed time is 56.554804 seconds.
Elapsed time is 56.534405 seconds.
Elapsed time is 56.960279 seconds.
Elapsed time is 56.496912 seconds.
Elapsed time is 57.017462 seconds.
Elapsed time is 56.515144 seconds.
Elapsed time is 56.108671 seconds.
Elapsed time is 56.552925 seconds.
Elapsed time is 56.056858 seconds.
Elapsed time is 56.289992 seconds.
Elapsed time is 28.574100 seconds.
Elapsed time is 35.252657 seconds.
Elapsed time is 35.431571 seconds.
Elapsed time is 36.431282 seconds.
Elapsed time is 36.776105 seconds.
Elapsed time is 35.560151 seconds.
Elapsed time is 35.590588 seconds.
Elapsed time is 35.831014 seconds.
Elapsed time is 35.587223 seconds.
Elapsed time is 37.017910 seconds.
Elapsed time is 35.524597 seconds.
Elapsed time is 35.342985 seconds.
Elapsed time is 36.984573 seconds.
Elapsed time is 35.504832 seconds.
Elapsed time is 36.862737 seconds.
Elapsed time is 36.391713 seconds.
Elapsed time is 36.399221 seconds.
Elapsed time is 36.574024 seconds.
Elapsed time is 36.532879 seconds.
Elapsed time is 36.593004 seconds.
Elapsed time is 58.431791 seconds.
Elapsed time is 55.802657 seconds.
Elapsed time is 55.302001 seconds.
Elapsed time is 55.098801 seconds.
Elapsed time is 55.172343 seconds.
Elapsed time is 56.411097 seconds.
Elapsed time is 27.437496 seconds.
Elapsed time is 56.496600 seconds.
Elapsed time is 56.473530 seconds.
Elapsed time is 56.135082 seconds.
Elapsed time is 55.903508 seconds.
Elapsed time is 55.929967 seconds.
Elapsed time is 56.722843 seconds.
Elapsed time is 56.620267 seconds.
Elapsed time is 55.857299 seconds.
Elapsed time is 56.887735 seconds.
Elapsed time is 56.306019 seconds.
Elapsed time is 56.220985 seconds.
Elapsed time is 56.621672 seconds.
Elapsed time is 56.744824 seconds.
Elapsed time is 56.262692 seconds.
Elapsed time is 34.420467 seconds.
Elapsed time is 34.789390 seconds.
Elapsed time is 36.145426 seconds.
Elapsed time is 36.415580 seconds.
Elapsed time is 35.616838 seconds.
Elapsed time is 35.516233 seconds.
Elapsed time is 35.815684 seconds.
Elapsed time is 35.535681 seconds.
Elapsed time is 35.165946 seconds.
Elapsed time is 35.403009 seconds.
Elapsed time is 35.190251 seconds.
Elapsed time is 36.708862 seconds.
Elapsed time is 36.881129 seconds.
Elapsed time is 36.845067 seconds.
Elapsed time is 36.358522 seconds.
Elapsed time is 36.362951 seconds.
Elapsed time is 36.350377 seconds.
Elapsed time is 36.139528 seconds.
Elapsed time is 36.465776 seconds.
Elapsed time is 59.978931 seconds.
Elapsed time is 56.413473 seconds.
Elapsed time is 56.232733 seconds.
Elapsed time is 27.313671 seconds.
Elapsed time is 55.251892 seconds.
Elapsed time is 55.394916 seconds.
Elapsed time is 56.077952 seconds.
Elapsed time is 56.564893 seconds.
Elapsed time is 56.490916 seconds.
Elapsed time is 55.591654 seconds.
Elapsed time is 56.841952 seconds.
Elapsed time is 55.712650 seconds.
Elapsed time is 56.864708 seconds.
Elapsed time is 57.130427 seconds.
Elapsed time is 57.409033 seconds.
Elapsed time is 56.237637 seconds.
Elapsed time is 56.743729 seconds.
Elapsed time is 56.234791 seconds.
Elapsed time is 56.721928 seconds.
Elapsed time is 56.416898 seconds.
Elapsed time is 56.582697 seconds.
Elapsed time is 33.638605 seconds.
Elapsed time is 34.212563 seconds.
Elapsed time is 35.322304 seconds.
Elapsed time is 36.195469 seconds.
Elapsed time is 35.408568 seconds.
Elapsed time is 35.446839 seconds.
Elapsed time is 35.630542 seconds.
Elapsed time is 35.296658 seconds.
Elapsed time is 35.058614 seconds.
Elapsed time is 35.006123 seconds.
Elapsed time is 36.501907 seconds.
Elapsed time is 34.841475 seconds.
Elapsed time is 36.767203 seconds.
Elapsed time is 36.450112 seconds.
Elapsed time is 36.134146 seconds.
Elapsed time is 36.140781 seconds.
Elapsed time is 36.475333 seconds.
Elapsed time is 36.188587 seconds.
Elapsed time is 36.252403 seconds.
Elapsed time is 60.099546 seconds.
Elapsed time is 56.479946 seconds.
Elapsed time is 55.863668 seconds.
Elapsed time is 27.292274 seconds.
Elapsed time is 55.364334 seconds.
Elapsed time is 55.230919 seconds.
Elapsed time is 57.011094 seconds.
Elapsed time is 56.953319 seconds.
Elapsed time is 56.311644 seconds.
Elapsed time is 55.888547 seconds.
Elapsed time is 55.758726 seconds.
Elapsed time is 55.620674 seconds.
Elapsed time is 57.031159 seconds.
Elapsed time is 57.533168 seconds.
Elapsed time is 57.016174 seconds.
Elapsed time is 56.648269 seconds.
Elapsed time is 56.553106 seconds.
Elapsed time is 56.602744 seconds.
Elapsed time is 56.864801 seconds.
Elapsed time is 56.482854 seconds.
Elapsed time is 56.992817 seconds.
Elapsed time is 33.239298 seconds.
Elapsed time is 33.634342 seconds.
Elapsed time is 34.384493 seconds.
Elapsed time is 35.387521 seconds.
Elapsed time is 35.343830 seconds.
Elapsed time is 35.326624 seconds.
Elapsed time is 35.351917 seconds.
Elapsed time is 35.873061 seconds.
Elapsed time is 34.718882 seconds.
Elapsed time is 34.831296 seconds.
Elapsed time is 34.794087 seconds.
Elapsed time is 36.206744 seconds.
Elapsed time is 36.332966 seconds.
Elapsed time is 36.055648 seconds.
Elapsed time is 35.914158 seconds.
Elapsed time is 35.805644 seconds.
Elapsed time is 35.920276 seconds.
Elapsed time is 35.675868 seconds.
Elapsed time is 35.855614 seconds.
Elapsed time is 59.864431 seconds.
Elapsed time is 26.941068 seconds.
Elapsed time is 57.191391 seconds.
Elapsed time is 56.052847 seconds.
Elapsed time is 56.077394 seconds.
Elapsed time is 55.578394 seconds.
Elapsed time is 56.354330 seconds.
Elapsed time is 57.218967 seconds.
Elapsed time is 57.660634 seconds.
Elapsed time is 57.350839 seconds.
Elapsed time is 55.999605 seconds.
Elapsed time is 55.512922 seconds.
Elapsed time is 56.762688 seconds.
Elapsed time is 57.253905 seconds.
Elapsed time is 57.013839 seconds.
Elapsed time is 56.402996 seconds.
Elapsed time is 56.710085 seconds.
Elapsed time is 56.707918 seconds.
Elapsed time is 57.189844 seconds.
Elapsed time is 57.079046 seconds.
Elapsed time is 56.543437 seconds.
Elapsed time is 32.033465 seconds.
Elapsed time is 32.033022 seconds.
Elapsed time is 33.761257 seconds.
Elapsed time is 35.350281 seconds.
Elapsed time is 34.863336 seconds.
Elapsed time is 34.854019 seconds.
Elapsed time is 35.139574 seconds.
Elapsed time is 35.025417 seconds.
Elapsed time is 34.674270 seconds.
Elapsed time is 36.186041 seconds.
Elapsed time is 34.639622 seconds.
Elapsed time is 34.628772 seconds.
